#chr	start	end	number_of_dms	hypermethylated_samples	hypomethylated_samples	methylation_level_FCH1	methylation_level_FCH2	methylation_level_FCH3	methylation_level_FTH1	methylation_level_FTH2	methylation_level_FTH3
1	174430	174430	1	FTH3	FCH1	0.0	0.75	NA	1.0	0.0	1.0
1	246870	246870	1	FCH2	FTH3	NA	1.0	0.0	1.0	0.0	0.0
1	316164	316164	1	FTH2		0.0	0.0	0.0	0.3333333333333333	1.0	0.5
1	808728	808728	1	FCH3		0.0	NA	1.0	0.4	0.0	0.0
1	981084	981084	1	FTH1		0.0	0.0	0.6666666666666666	0.875	0.0	0.0
1	1178340	1178340	1	FTH2		0.0	0.0	0.0	0.5	1.0	1.0
1	1245476	1245476	1	FTH2	FCH2	NA	0.0	1.0	NA	1.0	0.0
1	1443845	1443845	1	FTH3		0.0	0.5	0.0	0.3333333333333333	1.0	1.0
1	1472747	1472747	1	FTH2	FCH2	1.0	0.125	1.0	0.25	1.0	0.5
1	1628569	1628569	1	FTH2		0.0	0.0	0.0	0.0	1.0	1.0
1	1794670	1794670	1	FTH2		0.0	0.0	0.0	0.6666666666666666	1.0	0.875
1	1905492	1905492	1	FTH2		0.125	0.0	0.25	0.0	1.0	1.0
1	1975796	1975796	1	FTH1		0.5	1.0	0.5	1.0	0.0	0.0
1	2097403	2097403	1	FCH2		0.0	1.0	0.0	0.0	0.0	0.0
1	2202901	2202901	1	FTH1		0.0	1.0	0.0	1.0	0.0	0.0
1	2308347	2308347	1	FTH1		0.2857142857142857	0.25	0.5	1.0	0.0	0.0
1	2425193	2425193	1	FCH2		0.0	1.0	0.0	0.0	0.0	1.0
1	2690453	2690453	1	FTH1		0.0	0.0	1.0	1.0	0.0	0.0
1	2729767	2729767	1	FTH2		0.0	0.0	0.0	0.0	1.0	0.5714285714285714
1	2736154	2736154	1	FTH2		0.2	0.25	0.0	0.0	0.9	0.8333333333333334
1	2809059	2809059	1	FTH2		0.0	0.0	NA	0.0	0.8571428571428571	0.0
1	3020337	3020337	1	FCH2	FTH3	1.0	0.7777777777777778	0.3333333333333333	NA	0.0	0.0
1	3109641	3109641	1	FTH2		0.0	0.0	0.0	0.0	1.0	1.0
1	3265611	3265611	1	FTH2	FCH1	0.0	0.25	0.0	1.0	1.0	1.0
1	3382184	3382184	1	FCH2	FTH2,FTH3	1.0	1.0	1.0	1.0	0.0	0.0
1	3749495	3749495	1	FCH1		1.0	0.0	0.0	0.0	NA	0.0
1	3768698	3768698	1	FTH1	FTH3	NA	0.8571428571428571	1.0	1.0	0.0	0.0
1	3998430	3998430	1	FTH1	FTH3	0.0	1.0	0.0	1.0	NA	0.0
1	4005855	4005855	1	FTH2		0.5	0.0	0.0	0.0	1.0	1.0
1	4024276	4024276	1	FTH2		0.0	0.0	0.0	0.0	1.0	1.0
1	4163847	4163847	1	FTH2		0.5	0.0	0.0	0.0	0.8571428571428571	1.0
1	4271112	4271112	1	FTH3		0.2	0.0	0.0	0.0	1.0	1.0
1	4463663	4463663	1	FTH2		0.3333333333333333	0.25	0.16666666666666666	0.0	1.0	1.0
1	4469042	4469042	1	FTH1		0.0	0.0	0.0	0.8333333333333334	0.0	0.0
1	4487635	4487635	1	FCH2		NA	1.0	0.0	0.0	0.5	0.0
1	4675634	4675634	1	FTH3		0.0	0.0	0.0	0.0	0.5	0.8888888888888888
1	4694534	4694534	1	FTH2	FTH1	1.0	0.2	0.25	0.0	1.0	1.0
1	4839742	4839742	1	FTH2		0.5	0.125	0.0	0.5	1.0	1.0
1	4847725	4847725	1	FTH3	FCH3	0.5	0.3	0.0	1.0	0.8333333333333334	1.0
1	4871787	4871787	1	FTH1		0.2	0.0	0.0	1.0	0.25	0.8
1	5049999	5049999	1	FTH3		0.16666666666666666	0.0	0.6	0.0	1.0	1.0
1	5075168	5075168	1	FTH2	FCH2	1.0	0.0	0.3333333333333333	0.0	0.8571428571428571	1.0
1	5331580	5331580	1	FTH3	FCH2	0.3333333333333333	0.0	0.0	0.3333333333333333	1.0	1.0
1	5398064	5398064	1	FCH3		1.0	0.0	1.0	0.0	0.0	0.0
1	5586525	5586525	1	FCH1,FTH1		1.0	0.0	0.5	0.8571428571428571	0.0	0.0
1	5704654	5704654	1	FCH3		0.8	0.4	1.0	0.0	0.0	0.0
1	5717380	5717380	1	FCH1		0.6666666666666666	0.0	0.0	0.0	0.0	0.0
