#chr	start	end	number_of_dms	hypermethylated_samples	hypomethylated_samples	methylation_level_MCH1	methylation_level_MCH2	methylation_level_MCH3	methylation_level_MTH1	methylation_level_MTH2	methylation_level_MTH3
1	1920809	1920841	3	MTH1	MTH2	0.0	0.21951219512195122	0.09859154929577464	0.31896551724137934	0.030534351145038167	0.16666666666666666
1	3915026	3915267	3	MTH2,MTH1		0.007952286282306162	0.017	0.02197802197802198	0.0603448275862069	0.026392961876832845	0.02619047619047619
1	6308709	6308928	3	MTH1,MCH2	MTH2	0.06756756756756757	0.055248618784530384	0.043835616438356165	0.10925306577480491	0.04	0.05123674911660778
1	6955167	6955233	3	MCH1,MTH1		0.08391608391608392	0.04560260586319218	0.010309278350515464	0.12566844919786097	0.011811023622047244	0.0196078431372549
1	8661822	8662146	3	MTH1,MTH2		0.014134275618374558	0.02244668911335578	0.019689119170984457	0.05544747081712062	0.02931937172774869	0.03728813559322034
1	10241328	10241606	3	MCH2,MCH1	MTH2	0.05660377358490566	0.06129398410896708	0.023702031602708805	0.04148471615720524	0.016	0.051351351351351354
1	10246338	10246592	3	MTH3,MCH2,MTH2		0.018808777429467086	0.03751465416178194	0.020958083832335328	0.03322528363047002	0.01934398654331371	0.05432098765432099
1	10331111	10331362	3	MTH1,MTH2		0.007561436672967864	0.01300578034682081	0.018691588785046728	0.05516431924882629	0.02168256721595837	0.01171875
1	12368265	12368623	3	MTH1,MTH2		0.023809523809523808	0.027065527065527065	0.02413793103448276	0.05493630573248408	0.015068493150684932	0.028790786948176585
1	13210564	13211062	5	MTH1		0.04775687409551375	0.026695141484249868	0.03837298541826554	0.07347328244274809	0.02244258872651357	0.055865921787709494
1	13297426	13297879	3	MTH2	MTH1	0.00554016620498615	0.013151239251390997	0.020588235294117647	0.02829313543599258	0.025094696969696968	0.020134228187919462
1	14610028	14610276	3	MTH2,MTH1	MCH2	0.01680672268907563	0.02434782608695652	0.027379400260756193	0.04656319290465632	0.046153846153846156	0.07874015748031496
1	14982641	14982656	3	MCH1,MTH1		0.1935483870967742	0.06060606060606061	0.08333333333333333	0.23728813559322035	0.06201550387596899	0.1282051282051282
1	15627363	15627722	3	MCH1,MCH2,MTH1,MCH3		0.04326923076923077	0.035880398671096346	0.029454022988505746	0.0556792873051225	0.02164009111617312	0.04035874439461883
1	15878067	15878338	3	MTH1,MCH2		0.037914691943127965	0.022275258552108195	0.012591815320041973	0.0548823948681397	0.009457441513190641	0.016913319238900635
1	16423441	16423625	3	MCH2,MTH2,MTH1		0.04054054054054054	0.04570383912248629	0.022018348623853212	0.026530612244897958	0.031791907514450865	0.041025641025641026
1	16990223	16990504	3	MTH1,MCH3	MTH2	0.03260869565217391	0.036211699164345405	0.058931860036832415	0.06490649064906491	0.039723661485319514	0.0110803324099723
1	17702483	17703164	7	MCH1,MCH2,MTH1		0.02453385672227674	0.02127659574468085	0.02135561745589601	0.05880015891934843	0.017938931297709924	0.04291845493562232
1	18078005	18078179	3	MCH3,MTH1		0.010869565217391304	0.015060240963855422	0.022328548644338118	0.07631874298540965	0.011851851851851851	0.009389671361502348
1	18908641	18908855	3	MTH1,MCH2		0.023853211009174313	0.019027484143763214	0.008344923504867872	0.03255813953488372	0.007373271889400922	0.03254437869822485
1	20032043	20032339	4	MCH2,MTH2		0.02643171806167401	0.019230769230769232	0.016971279373368148	0.02047082906857728	0.00932642487046632	0.008583690987124463
1	21706534	21706687	8	MCH3,MTH2	MCH1,MTH1,MCH2	0.04462164913471327	0.07149216990520085	0.0859395671270572	0.06647382766868777	0.08034079941425101	0.059487322373920314
