#chr	start	end	number_of_dms	hypermethylated_samples	hypomethylated_samples	methylation_level_MCNT1	methylation_level_MCNT2	methylation_level_MCNT3	methylation_level_MTNT1	methylation_level_MTNT2	methylation_level_MTNT3
1	172153	172153	1	MTNT3		0.0	0.3333333333333333	0.2	NA	1.0	1.0
1	326351	326351	1	MTNT3		0.0	0.0	0.0	0.0	0.0	0.875
1	356730	356730	1	MTNT1		0.0	0.0	0.0	0.9	0.3333333333333333	0.0
1	477898	478108	2	MCNT3		0.05194805194805195	0.03125	0.05867970660146699	0.015810276679841896	0.03139013452914798	0.03305785123966942
1	490543	490543	1	MCNT3		0.0	0.0	0.875	0.0	0.5	0.0
1	505468	505468	1	MCNT3		0.0	0.0	1.0	0.0	0.0	0.0
1	525031	525031	1	MCNT3		0.0	0.0	1.0	0.0	0.0	0.0
1	530177	530177	1	MTNT3		0.0	NA	0.0	0.0	0.0	1.0
1	553412	553412	1	MCNT3		NA	0.0	1.0	0.0	0.0	0.6666666666666666
1	632374	632374	1	MTNT3		NA	0.25	0.0	0.0	0.0	1.0
1	653701	653701	1	MCNT3		NA	0.0	1.0	0.0	0.0	NA
1	709770	709770	1	MCNT3		0.0	0.0	0.875	0.0	0.0	0.0
1	808914	808914	1	MCNT3		0.0	0.0	1.0	0.0	NA	0.0
1	843570	843570	1	MTNT3		0.0	0.0	0.0	0.0	0.0	0.8333333333333334
1	881968	881968	1	MTNT3		0.0	0.0	0.0	0.0	0.0	1.0
1	969686	969686	1	MTNT3		0.0	0.0	0.3333333333333333	0.0	0.0	0.6923076923076923
1	993578	993578	1	MCNT2	MTNT3	0.0	0.8571428571428571	1.0	0.6666666666666666	0.0	0.0
1	1006184	1006184	1	MCNT3		NA	0.0	1.0	0.0	0.0	0.0
1	1034544	1034544	1	MTNT2		0.0	0.0	0.0	1.0	1.0	0.0
1	1043086	1043086	1	MTNT3		0.0	0.0	0.0	0.0	0.0	0.7
1	1051251	1051251	1	MTNT2		0.0	0.0	0.0	0.0	1.0	0.0
1	1083466	1083466	1	MCNT1		0.8333333333333334	0.0	0.0	0.0	0.0	0.0
1	1204666	1204666	1	MCNT2		0.0	1.0	0.0	0.6666666666666666	0.8	0.0
1	1214739	1214739	1	MCNT3		0.0	0.0	0.7777777777777778	0.0	0.0	0.0
1	1224878	1224878	1	MCNT3		0.0	0.0	1.0	0.0	0.0	0.0
1	1246429	1246429	1	MTNT3		1.0	0.0	0.0	0.0	0.0	1.0
1	1282125	1282125	1	MCNT3		0.0	0.0	0.6	0.0	0.0	0.0
1	1298949	1298949	1	MTNT3		NA	0.0	1.0	0.0	0.0	1.0
1	1371917	1371920	2	MCNT3		0.0	0.0	0.9166666666666666	0.0	0.0	0.0
1	1384619	1384619	1	MTNT3		0.0	1.0	0.0	0.0	0.0	1.0
1	1441436	1441436	1	MCNT2	MCNT3	0.0	1.0	0.0	NA	1.0	0.5
1	1776586	1776586	1	MCNT3		0.0	0.0	1.0	0.0	0.0	0.0
1	1791259	1791259	1	MTNT3		0.0	0.0	0.0	0.0	0.0	1.0
1	2098233	2098233	1	MCNT1		0.8333333333333334	0.0	0.0	0.0	0.0	0.0
1	2428165	2428165	1	MTNT3	MCNT3	1.0	0.0	0.0	0.3333333333333333	1.0	1.0
1	2431598	2431598	1	MCNT2		0.0	0.875	0.0	0.0	0.0	0.0
1	2512223	2512223	1	MTNT1		0.0	0.0	0.0	1.0	0.0	0.0
