ENSTGUG00000000041	102
ENSTGUG00000000042	1316
ENSTGUG00000000045	0
ENSTGUG00000000046	3762
ENSTGUG00000000052	0
ENSTGUG00000000054	2
ENSTGUG00000000055	1838
ENSTGUG00000000066	956
ENSTGUG00000000073	321
ENSTGUG00000000081	256
ENSTGUG00000018208	0
ENSTGUG00000000087	1
ENSTGUG00000017779	0
ENSTGUG00000017666	0
ENSTGUG00000017795	0
ENSTGUG00000017727	0
ENSTGUG00000018467	0
ENSTGUG00000018215	0
ENSTGUG00000018405	0
ENSTGUG00000000090	126
ENSTGUG00000000093	5
ENSTGUG00000000094	33
ENSTGUG00000000097	95
ENSTGUG00000000106	1063
ENSTGUG00000000108	1058
ENSTGUG00000000109	1086
ENSTGUG00000000110	1328
ENSTGUG00000000111	2
ENSTGUG00000000112	3421
ENSTGUG00000000119	829
ENSTGUG00000000144	703
ENSTGUG00000000149	94
ENSTGUG00000000150	916
ENSTGUG00000000157	53
ENSTGUG00000000164	1837
ENSTGUG00000000173	26
ENSTGUG00000000174	275
ENSTGUG00000000185	0
ENSTGUG00000000186	113
ENSTGUG00000000188	7
ENSTGUG00000017669	0
ENSTGUG00000000207	0
ENSTGUG00000000210	5
ENSTGUG00000000211	375
ENSTGUG00000000219	155
ENSTGUG00000000221	662
ENSTGUG00000000222	0
ENSTGUG00000000223	0
ENSTGUG00000000225	7
ENSTGUG00000000229	1
ENSTGUG00000000233	3034
ENSTGUG00000000236	968
ENSTGUG00000000246	798
ENSTGUG00000000247	185
ENSTGUG00000000248	10
ENSTGUG00000000249	15
ENSTGUG00000000253	18
ENSTGUG00000000254	2
ENSTGUG00000000256	1
ENSTGUG00000000258	2475
ENSTGUG00000000260	28
ENSTGUG00000000261	476
ENSTGUG00000000266	26
ENSTGUG00000000271	82
ENSTGUG00000000272	1619
ENSTGUG00000000276	1097
ENSTGUG00000000282	15
ENSTGUG00000000283	129
ENSTGUG00000000285	52
ENSTGUG00000017808	1
ENSTGUG00000018195	0
ENSTGUG00000018037	0
ENSTGUG00000000290	61
ENSTGUG00000000306	982
ENSTGUG00000000332	1
ENSTGUG00000000342	774
ENSTGUG00000000347	313
ENSTGUG00000000353	125
ENSTGUG00000000355	0
ENSTGUG00000000359	262
ENSTGUG00000000364	3943
ENSTGUG00000000373	2
ENSTGUG00000000374	191
ENSTGUG00000018051	0
ENSTGUG00000000377	35
ENSTGUG00000000391	2000
ENSTGUG00000000397	13
ENSTGUG00000000402	779
ENSTGUG00000000409	174
ENSTGUG00000000420	30
ENSTGUG00000000423	649
ENSTGUG00000000430	1
ENSTGUG00000000439	0
ENSTGUG00000000447	0
ENSTGUG00000000449	0
ENSTGUG00000000452	1
ENSTGUG00000000455	0
ENSTGUG00000000456	0
ENSTGUG00000000458	273
ENSTGUG00000018546	0
ENSTGUG00000000460	890
ENSTGUG00000000463	2063
ENSTGUG00000000476	12
ENSTGUG00000000531	87
ENSTGUG00000000533	269
ENSTGUG00000000538	1161
ENSTGUG00000000545	45
ENSTGUG00000000553	0
ENSTGUG00000000554	28
ENSTGUG00000000555	126
ENSTGUG00000000563	0
ENSTGUG00000000564	2095
ENSTGUG00000000583	314
ENSTGUG00000000585	1803
ENSTGUG00000000594	1856
ENSTGUG00000000608	740
ENSTGUG00000000616	3149
ENSTGUG00000000633	77
ENSTGUG00000000635	1643
ENSTGUG00000000646	18
ENSTGUG00000000647	3523
ENSTGUG00000000682	295
ENSTGUG00000000689	61
ENSTGUG00000000691	385
ENSTGUG00000000695	531
ENSTGUG00000018257	1
ENSTGUG00000000696	379
ENSTGUG00000000697	314
ENSTGUG00000000698	155
ENSTGUG00000000702	251
ENSTGUG00000000706	3
ENSTGUG00000000708	1267
ENSTGUG00000000717	3366
ENSTGUG00000000727	2795
ENSTGUG00000017561	4
ENSTGUG00000000737	917
ENSTGUG00000000738	122
ENSTGUG00000000746	742
ENSTGUG00000000751	573
ENSTGUG00000000754	107
ENSTGUG00000000764	1976
ENSTGUG00000000783	1087
ENSTGUG00000000811	562
ENSTGUG00000000820	3312
ENSTGUG00000000834	1560
ENSTGUG00000000838	302
ENSTGUG00000000848	1414
ENSTGUG00000000852	13711
ENSTGUG00000000889	1176
ENSTGUG00000000906	285
ENSTGUG00000000910	23
ENSTGUG00000000912	0
ENSTGUG00000000913	1009
ENSTGUG00000000918	0
ENSTGUG00000000919	535
ENSTGUG00000000924	2189
ENSTGUG00000000932	524
ENSTGUG00000000947	973
ENSTGUG00000000968	1338
ENSTGUG00000000995	639
ENSTGUG00000000998	7648
ENSTGUG00000001011	1210
ENSTGUG00000001020	1448
ENSTGUG00000001026	285
ENSTGUG00000001028	430
ENSTGUG00000001045	0
ENSTGUG00000001046	3911
ENSTGUG00000001048	834
ENSTGUG00000001055	34
ENSTGUG00000001062	462
ENSTGUG00000001068	1547
ENSTGUG00000001077	222
ENSTGUG00000001078	262
ENSTGUG00000001094	95
ENSTGUG00000001101	111
ENSTGUG00000001105	1269
ENSTGUG00000001110	1
ENSTGUG00000001111	2
ENSTGUG00000001113	189
ENSTGUG00000001114	3392
ENSTGUG00000001123	24
ENSTGUG00000001127	1255
ENSTGUG00000001133	3654
ENSTGUG00000001136	164
ENSTGUG00000001139	25
ENSTGUG00000001140	96
ENSTGUG00000001147	1
ENSTGUG00000001148	11470
ENSTGUG00000001156	87
ENSTGUG00000001161	2456
ENSTGUG00000001163	113
ENSTGUG00000001164	252
ENSTGUG00000001166	500
ENSTGUG00000001167	7811
ENSTGUG00000001172	1027
ENSTGUG00000001179	134
ENSTGUG00000001180	0
ENSTGUG00000001181	199
ENSTGUG00000001182	89
ENSTGUG00000001191	2475
ENSTGUG00000001199	108
ENSTGUG00000001203	491
ENSTGUG00000001208	638
ENSTGUG00000001209	574
ENSTGUG00000001211	1241
ENSTGUG00000001217	18
ENSTGUG00000001219	40
ENSTGUG00000001220	618
ENSTGUG00000001221	140
ENSTGUG00000001224	1194
ENSTGUG00000001226	5
ENSTGUG00000001229	2
ENSTGUG00000001230	0
ENSTGUG00000001231	0
ENSTGUG00000001235	3
ENSTGUG00000001236	107
ENSTGUG00000001241	348
ENSTGUG00000001247	765
ENSTGUG00000001259	1222
ENSTGUG00000001263	67
ENSTGUG00000001270	43
ENSTGUG00000001271	8
ENSTGUG00000001273	130
ENSTGUG00000001285	944
ENSTGUG00000001292	116
ENSTGUG00000001296	391
ENSTGUG00000001298	4870
ENSTGUG00000001306	139
ENSTGUG00000001311	29
ENSTGUG00000001318	736
ENSTGUG00000001322	283
ENSTGUG00000001327	416
ENSTGUG00000001331	2839
ENSTGUG00000001333	110
ENSTGUG00000001352	488
ENSTGUG00000001356	965
ENSTGUG00000001366	365
ENSTGUG00000001367	5051
ENSTGUG00000001368	9
ENSTGUG00000001370	623
ENSTGUG00000001378	683
ENSTGUG00000001387	934
ENSTGUG00000001390	5
ENSTGUG00000001396	544
ENSTGUG00000001399	1026
ENSTGUG00000001413	4610
ENSTGUG00000001423	8
ENSTGUG00000001424	158
ENSTGUG00000001425	2
ENSTGUG00000001427	128
ENSTGUG00000001429	4
ENSTGUG00000001430	673
ENSTGUG00000001432	361
ENSTGUG00000001433	916
ENSTGUG00000001434	1428
ENSTGUG00000001442	429
