ENSTGUG00000000041	46
ENSTGUG00000000042	930
ENSTGUG00000000045	0
ENSTGUG00000000046	2121
ENSTGUG00000000052	0
ENSTGUG00000000054	1
ENSTGUG00000000055	2366
ENSTGUG00000000066	494
ENSTGUG00000000073	74
ENSTGUG00000000081	187
ENSTGUG00000018208	0
ENSTGUG00000000087	1
ENSTGUG00000017779	0
ENSTGUG00000017666	0
ENSTGUG00000017795	0
ENSTGUG00000017727	0
ENSTGUG00000018467	0
ENSTGUG00000018215	0
ENSTGUG00000018405	0
ENSTGUG00000000090	71
ENSTGUG00000000093	1
ENSTGUG00000000094	6
ENSTGUG00000000097	51
ENSTGUG00000000106	252
ENSTGUG00000000108	372
ENSTGUG00000000109	302
ENSTGUG00000000110	379
ENSTGUG00000000111	0
ENSTGUG00000000112	2283
ENSTGUG00000000119	687
ENSTGUG00000000144	361
ENSTGUG00000000149	62
ENSTGUG00000000150	1120
ENSTGUG00000000157	17
ENSTGUG00000000164	1382
ENSTGUG00000000173	8
ENSTGUG00000000174	209
ENSTGUG00000000185	0
ENSTGUG00000000186	61
ENSTGUG00000000188	10
ENSTGUG00000017669	0
ENSTGUG00000000207	1
ENSTGUG00000000210	3
ENSTGUG00000000211	386
ENSTGUG00000000219	170
ENSTGUG00000000221	748
ENSTGUG00000000222	0
ENSTGUG00000000223	0
ENSTGUG00000000225	53
ENSTGUG00000000229	0
ENSTGUG00000000233	2676
ENSTGUG00000000236	573
ENSTGUG00000000246	127
ENSTGUG00000000247	92
ENSTGUG00000000248	0
ENSTGUG00000000249	7
ENSTGUG00000000253	2
ENSTGUG00000000254	0
ENSTGUG00000000256	0
ENSTGUG00000000258	1443
ENSTGUG00000000260	27
ENSTGUG00000000261	83
ENSTGUG00000000266	7
ENSTGUG00000000271	46
ENSTGUG00000000272	971
ENSTGUG00000000276	931
ENSTGUG00000000282	14
ENSTGUG00000000283	125
ENSTGUG00000000285	41
ENSTGUG00000017808	1
ENSTGUG00000018195	0
ENSTGUG00000018037	0
ENSTGUG00000000290	11
ENSTGUG00000000306	1040
ENSTGUG00000000332	3
ENSTGUG00000000342	1710
ENSTGUG00000000347	225
ENSTGUG00000000353	92
ENSTGUG00000000355	0
ENSTGUG00000000359	746
ENSTGUG00000000364	2673
ENSTGUG00000000373	2
ENSTGUG00000000374	219
ENSTGUG00000018051	0
ENSTGUG00000000377	12
ENSTGUG00000000391	1104
ENSTGUG00000000397	6
ENSTGUG00000000402	389
ENSTGUG00000000409	77
ENSTGUG00000000420	20
ENSTGUG00000000423	620
ENSTGUG00000000430	2
ENSTGUG00000000439	0
ENSTGUG00000000447	0
ENSTGUG00000000449	0
ENSTGUG00000000452	0
ENSTGUG00000000455	0
ENSTGUG00000000456	0
ENSTGUG00000000458	430
ENSTGUG00000018546	0
ENSTGUG00000000460	695
ENSTGUG00000000463	1282
ENSTGUG00000000476	8
ENSTGUG00000000531	78
ENSTGUG00000000533	164
ENSTGUG00000000538	621
ENSTGUG00000000545	22
ENSTGUG00000000553	0
ENSTGUG00000000554	16
ENSTGUG00000000555	67
ENSTGUG00000000563	0
ENSTGUG00000000564	1294
ENSTGUG00000000583	105
ENSTGUG00000000585	1122
ENSTGUG00000000594	1349
ENSTGUG00000000608	604
ENSTGUG00000000616	3896
ENSTGUG00000000633	56
ENSTGUG00000000635	2369
ENSTGUG00000000646	16
ENSTGUG00000000647	2738
ENSTGUG00000000682	212
ENSTGUG00000000689	2
ENSTGUG00000000691	216
ENSTGUG00000000695	1
ENSTGUG00000018257	0
ENSTGUG00000000696	575
ENSTGUG00000000697	27
ENSTGUG00000000698	173
ENSTGUG00000000702	191
ENSTGUG00000000706	0
ENSTGUG00000000708	1006
ENSTGUG00000000717	3147
ENSTGUG00000000727	4022
ENSTGUG00000017561	4
ENSTGUG00000000737	1734
ENSTGUG00000000738	63
ENSTGUG00000000746	765
ENSTGUG00000000751	398
ENSTGUG00000000754	321
ENSTGUG00000000764	2303
ENSTGUG00000000783	1621
ENSTGUG00000000811	558
ENSTGUG00000000820	2179
ENSTGUG00000000834	959
ENSTGUG00000000838	276
ENSTGUG00000000848	817
ENSTGUG00000000852	7232
ENSTGUG00000000889	625
ENSTGUG00000000906	217
ENSTGUG00000000910	18
ENSTGUG00000000912	1
ENSTGUG00000000913	1039
ENSTGUG00000000918	0
ENSTGUG00000000919	366
ENSTGUG00000000924	1713
ENSTGUG00000000932	575
ENSTGUG00000000947	604
ENSTGUG00000000968	552
ENSTGUG00000000995	596
ENSTGUG00000000998	6749
ENSTGUG00000001011	1494
ENSTGUG00000001020	1459
ENSTGUG00000001026	320
ENSTGUG00000001028	271
ENSTGUG00000001045	0
ENSTGUG00000001046	2663
ENSTGUG00000001048	650
ENSTGUG00000001055	11
ENSTGUG00000001062	323
ENSTGUG00000001068	1395
ENSTGUG00000001077	139
ENSTGUG00000001078	335
ENSTGUG00000001094	262
ENSTGUG00000001101	56
ENSTGUG00000001105	782
ENSTGUG00000001110	0
ENSTGUG00000001111	0
ENSTGUG00000001113	16
ENSTGUG00000001114	2122
ENSTGUG00000001123	14
ENSTGUG00000001127	847
ENSTGUG00000001133	4349
ENSTGUG00000001136	128
ENSTGUG00000001139	10
ENSTGUG00000001140	51
ENSTGUG00000001147	1
ENSTGUG00000001148	5584
ENSTGUG00000001156	29
ENSTGUG00000001161	2644
ENSTGUG00000001163	141
ENSTGUG00000001164	155
ENSTGUG00000001166	168
ENSTGUG00000001167	5039
ENSTGUG00000001172	427
ENSTGUG00000001179	204
ENSTGUG00000001180	2
ENSTGUG00000001181	180
ENSTGUG00000001182	92
ENSTGUG00000001191	1398
ENSTGUG00000001199	118
ENSTGUG00000001203	473
ENSTGUG00000001208	760
ENSTGUG00000001209	382
ENSTGUG00000001211	872
ENSTGUG00000001217	7
ENSTGUG00000001219	14
ENSTGUG00000001220	574
ENSTGUG00000001221	92
ENSTGUG00000001224	1128
ENSTGUG00000001226	2
ENSTGUG00000001229	0
ENSTGUG00000001230	1
ENSTGUG00000001231	1
ENSTGUG00000001235	1
ENSTGUG00000001236	148
ENSTGUG00000001241	353
ENSTGUG00000001247	1303
ENSTGUG00000001259	762
ENSTGUG00000001263	31
ENSTGUG00000001270	17
ENSTGUG00000001271	15
ENSTGUG00000001273	95
ENSTGUG00000001285	576
ENSTGUG00000001292	122
ENSTGUG00000001296	111
ENSTGUG00000001298	2118
ENSTGUG00000001306	121
ENSTGUG00000001311	12
ENSTGUG00000001318	734
ENSTGUG00000001322	1971
ENSTGUG00000001327	191
ENSTGUG00000001331	3643
ENSTGUG00000001333	95
ENSTGUG00000001352	819
ENSTGUG00000001356	1125
ENSTGUG00000001366	294
ENSTGUG00000001367	1960
ENSTGUG00000001368	6
ENSTGUG00000001370	573
ENSTGUG00000001378	248
ENSTGUG00000001387	648
ENSTGUG00000001390	4
ENSTGUG00000001396	416
ENSTGUG00000001399	1523
ENSTGUG00000001413	3179
ENSTGUG00000001423	2
ENSTGUG00000001424	83
ENSTGUG00000001425	2
