ENSTGUG00000000041	55
ENSTGUG00000000042	1075
ENSTGUG00000000045	0
ENSTGUG00000000046	2286
ENSTGUG00000000052	0
ENSTGUG00000000054	1
ENSTGUG00000000055	2946
ENSTGUG00000000066	573
ENSTGUG00000000073	128
ENSTGUG00000000081	204
ENSTGUG00000018208	0
ENSTGUG00000000087	1
ENSTGUG00000017779	0
ENSTGUG00000017666	0
ENSTGUG00000017795	0
ENSTGUG00000017727	0
ENSTGUG00000018467	0
ENSTGUG00000018215	0
ENSTGUG00000018405	0
ENSTGUG00000000090	83
ENSTGUG00000000093	0
ENSTGUG00000000094	9
ENSTGUG00000000097	83
ENSTGUG00000000106	277
ENSTGUG00000000108	330
ENSTGUG00000000109	407
ENSTGUG00000000110	427
ENSTGUG00000000111	1
ENSTGUG00000000112	2622
ENSTGUG00000000119	749
ENSTGUG00000000144	319
ENSTGUG00000000149	37
ENSTGUG00000000150	1156
ENSTGUG00000000157	21
ENSTGUG00000000164	1610
ENSTGUG00000000173	47
ENSTGUG00000000174	196
ENSTGUG00000000185	0
ENSTGUG00000000186	101
ENSTGUG00000000188	8
ENSTGUG00000017669	0
ENSTGUG00000000207	0
ENSTGUG00000000210	18
ENSTGUG00000000211	410
ENSTGUG00000000219	200
ENSTGUG00000000221	846
ENSTGUG00000000222	0
ENSTGUG00000000223	1
ENSTGUG00000000225	67
ENSTGUG00000000229	1
ENSTGUG00000000233	2641
ENSTGUG00000000236	496
ENSTGUG00000000246	142
ENSTGUG00000000247	79
ENSTGUG00000000248	1
ENSTGUG00000000249	9
ENSTGUG00000000253	8
ENSTGUG00000000254	0
ENSTGUG00000000256	0
ENSTGUG00000000258	1152
ENSTGUG00000000260	47
ENSTGUG00000000261	132
ENSTGUG00000000266	10
ENSTGUG00000000271	63
ENSTGUG00000000272	1100
ENSTGUG00000000276	712
ENSTGUG00000000282	9
ENSTGUG00000000283	101
ENSTGUG00000000285	23
ENSTGUG00000017808	0
ENSTGUG00000018195	0
ENSTGUG00000018037	0
ENSTGUG00000000290	5
ENSTGUG00000000306	722
ENSTGUG00000000332	0
ENSTGUG00000000342	1096
ENSTGUG00000000347	240
ENSTGUG00000000353	108
ENSTGUG00000000355	0
ENSTGUG00000000359	632
ENSTGUG00000000364	2698
ENSTGUG00000000373	0
ENSTGUG00000000374	212
ENSTGUG00000018051	0
ENSTGUG00000000377	10
ENSTGUG00000000391	1547
ENSTGUG00000000397	8
ENSTGUG00000000402	207
ENSTGUG00000000409	91
ENSTGUG00000000420	60
ENSTGUG00000000423	569
ENSTGUG00000000430	0
ENSTGUG00000000439	0
ENSTGUG00000000447	0
ENSTGUG00000000449	0
ENSTGUG00000000452	1
ENSTGUG00000000455	0
ENSTGUG00000000456	1
ENSTGUG00000000458	518
ENSTGUG00000018546	0
ENSTGUG00000000460	761
ENSTGUG00000000463	1218
ENSTGUG00000000476	4
ENSTGUG00000000531	41
ENSTGUG00000000533	108
ENSTGUG00000000538	403
ENSTGUG00000000545	45
ENSTGUG00000000553	0
ENSTGUG00000000554	19
ENSTGUG00000000555	78
ENSTGUG00000000563	0
ENSTGUG00000000564	1308
ENSTGUG00000000583	122
ENSTGUG00000000585	1253
ENSTGUG00000000594	1341
ENSTGUG00000000608	521
ENSTGUG00000000616	3464
ENSTGUG00000000633	43
ENSTGUG00000000635	2326
ENSTGUG00000000646	24
ENSTGUG00000000647	3165
ENSTGUG00000000682	167
ENSTGUG00000000689	5
ENSTGUG00000000691	163
ENSTGUG00000000695	0
ENSTGUG00000018257	0
ENSTGUG00000000696	504
ENSTGUG00000000697	34
ENSTGUG00000000698	160
ENSTGUG00000000702	150
ENSTGUG00000000706	0
ENSTGUG00000000708	805
ENSTGUG00000000717	2820
ENSTGUG00000000727	3130
ENSTGUG00000017561	4
ENSTGUG00000000737	1314
ENSTGUG00000000738	77
ENSTGUG00000000746	952
ENSTGUG00000000751	398
ENSTGUG00000000754	213
ENSTGUG00000000764	1972
ENSTGUG00000000783	1714
ENSTGUG00000000811	522
ENSTGUG00000000820	1924
ENSTGUG00000000834	679
ENSTGUG00000000838	304
ENSTGUG00000000848	596
ENSTGUG00000000852	8088
ENSTGUG00000000889	683
ENSTGUG00000000906	176
ENSTGUG00000000910	22
ENSTGUG00000000912	1
ENSTGUG00000000913	1087
ENSTGUG00000000918	0
ENSTGUG00000000919	351
